"id","sire","dam","gen","sex","tank","bwt","fwt","minl","period"
3077,2749,2542,7,1,2,225.7,188.3,591.8,8
3078,2749,2542,7,2,2,216.1,155.8,576.8,7
3079,2749,2542,7,1,2,226.9,126.2,605.2,7
3080,2749,2542,7,2,1,214.6,128.5,613.9,8
3081,2595,2488,7,1,3,195.3,128.8,675.4,7
3082,2595,2488,7,2,2,262.5,150.2,575.3,7
3083,2595,2488,7,1,3,209,109.2,647.3,7
3084,2595,2488,7,2,2,232.7,148.9,644.8,8
3085,2595,2488,7,1,1,205.9,130.2,600.3,8
3086,2595,2488,7,2,3,240,149.9,592.8,8
3087,2595,2488,7,1,2,238.8,174.4,649.1,7
3088,2595,2488,7,2,4,205.3,192.9,557.2,8
3089,2595,2794,7,1,1,241.9,106.7,618.9,8
3090,2595,2794,7,2,3,219.8,148.2,604.4,8
3091,2595,2794,7,1,2,222.3,201.5,570.7,8
3092,2595,2794,7,2,4,207.8,181.3,605.2,8
3093,2595,2794,7,1,3,209.1,150.5,669.5,7
3094,2595,2794,7,2,3,203.3,133.9,582.3,7
3095,2595,2794,7,1,1,251.1,164.3,596.5,7
3096,2595,2794,7,2,1,223.8,144.4,507.3,7
3097,2595,2492,7,1,1,227.5,123.8,611.7,7
3098,2595,2492,7,2,4,210.6,138.6,560.9,7
3099,2595,2492,7,1,1,233.7,198.1,612,7
3100,2595,2492,7,2,1,244.5,160.7,621.9,8
3101,2595,2492,7,1,4,208.1,179.1,588.6,8
3102,2595,2492,7,2,3,226.1,148.2,577.6,7
3103,2595,2492,7,1,1,215.9,159.2,612.4,7
3104,2595,2492,7,2,2,250.9,118.5,573.4,7
3105,2595,2696,7,1,2,221.7,159.9,571.1,8
3106,2595,2696,7,2,1,212.1,143.1,598.7,8
3107,2595,2696,7,1,3,213.7,208.8,657.1,7
3108,2595,2696,7,2,4,252.5,139.6,540.8,7
3109,2595,2696,7,1,2,226.5,171.6,614.8,8
3110,2595,2696,7,2,4,195.3,163.1,610.5,8
3111,2595,2696,7,1,3,220.6,129.7,634.4,7
3112,2595,2696,7,2,3,242.2,143.4,570.7,8
3113,2595,2484,7,1,1,220.4,128.4,616,7
3114,2595,2484,7,2,4,202,158.7,577.3,8
3115,2595,2484,7,1,1,265.9,163.4,584.7,8
3116,2595,2484,7,2,2,216.7,102.9,578.8,7
3117,2595,2484,7,1,3,208.6,170.8,620.9,7
3118,2595,2484,7,2,1,230.2,97.4,575,7
3119,2595,2484,7,1,4,253.1,169.7,529.3,7
3120,2595,2484,7,2,4,205,133.1,596.8,8
3121,2793,2780,7,1,2,219.1,156.3,667.1,7
3122,2793,2780,7,2,1,214.4,101.3,598.5,7
3123,2793,2780,7,1,1,205.9,128.3,617.2,7
3124,2793,2780,7,2,3,166.1,115.5,625.5,8
3125,2793,2780,7,1,3,178.5,163.8,651.6,8
3126,2793,2780,7,2,3,225,116.2,567.8,8
3127,2793,2780,7,1,1,205.7,107.7,595.7,7
3128,2793,2780,7,2,4,230.5,107.6,602.3,7
3129,2793,2658,7,1,3,183.2,146.9,616.6,7
3130,2793,2658,7,2,1,185.6,110.4,578.1,8
3131,2793,2658,7,1,4,249.1,169.9,553.2,7
3132,2793,2658,7,2,4,215.9,129.8,572,8
3133,2793,2658,7,1,1,191.3,106.3,561.2,8
3134,2793,2658,7,2,1,244.8,144.5,585.5,8
3135,2793,2658,7,1,1,244.4,173.2,636.2,8
3136,2793,2658,7,2,1,239.5,132,596.2,7
3137,2793,2536,7,1,4,211.8,150.1,609,7
3138,2793,2536,7,2,3,184.8,89.5,695.3,7
3139,2793,2536,7,1,1,225.4,150.5,609.5,7
3140,2793,2536,7,2,1,270.4,187.3,647.2,8
3141,2793,2536,7,1,1,209.9,150.5,599.4,8
3142,2793,2536,7,2,4,257.8,219,644.9,7
3143,2793,2536,7,1,1,240.4,125.2,626.9,8
3144,2793,2536,7,2,4,223.1,181.9,631.4,7
3145,2793,2690,7,1,2,231.3,170.1,610.3,8
3146,2793,2690,7,2,4,261.4,165.4,584,8
3147,2793,2690,7,1,1,244.9,159.7,590.5,8
3148,2793,2690,7,2,2,230,140.9,654,8
3149,2793,2690,7,1,3,213,75.2,638.1,8
3150,2793,2690,7,2,3,228.1,150.2,616.5,7
3151,2793,2690,7,1,1,252,148.8,603.4,7
3152,2793,2690,7,2,3,168.6,97.6,617.5,8
3153,2793,2782,7,1,2,257.1,157.5,596.7,7
3154,2793,2782,7,2,1,250.1,154.1,583.5,7
3155,2793,2782,7,1,2,211.9,158.7,619.9,7
3156,2793,2782,7,2,4,201.9,147.8,599.1,8
3157,2793,2782,7,1,4,172,133,577.9,8
3158,2793,2782,7,2,4,232.7,148.9,578,7
3159,2793,2782,7,1,2,233.2,156.5,594.3,7
3160,2793,2782,7,2,3,215.3,139.8,635.7,8
3161,2481,2682,7,1,1,211.5,129,560.7,7
3162,2481,2682,7,2,4,188.4,179.1,583.9,8
3163,2481,2682,7,1,3,224.2,212.4,600.9,7
3164,2481,2682,7,2,1,230.8,167,568.2,7
3165,2481,2682,7,1,3,226.4,216.8,585.7,7
3166,2481,2682,7,2,1,179,100.3,656.9,8
3167,2481,2682,7,1,3,209,133.4,608.3,8
3168,2481,2682,7,2,1,216.6,162.7,574.6,8
3169,2481,2436,7,1,2,220.9,194.7,643.1,8
3170,2481,2436,7,2,3,217.1,128.2,567.5,7
3171,2481,2436,7,1,1,210.4,154.3,616.6,8
3172,2481,2436,7,2,1,256.2,163.9,648.5,8
3173,2481,2436,7,1,2,227.5,127.7,587.5,7
3174,2481,2436,7,2,3,188.8,108.7,612.3,7
3175,2481,2436,7,1,2,247.5,155.6,628.1,7
3176,2481,2436,7,2,4,229.5,179.6,628.2,8
3177,2481,2656,7,1,2,216.8,174.5,573.6,8
3178,2481,2656,7,2,4,236,100.9,545.3,8
3179,2481,2656,7,1,4,205.6,156.3,620.2,8
3180,2481,2656,7,2,2,219.7,146.8,573.3,7
3181,2481,2656,7,1,2,237.2,172.1,534.7,8
3182,2481,2656,7,2,3,202,98.1,520.1,7
3183,2481,2656,7,1,2,263.5,172.5,640.3,7
3184,2481,2656,7,2,1,235.8,143,626.4,8
3185,2481,2504,7,1,4,194.2,169.8,550.9,7
3186,2481,2504,7,2,3,202.6,120.4,614,8
3187,2481,2504,7,1,1,190.3,122,597.6,8
3188,2481,2504,7,2,2,236.7,136.5,575.8,7
3189,2481,2504,7,1,2,231.5,155.4,554.9,8
3190,2481,2504,7,2,1,203.4,148.3,551.3,7
3191,2481,2504,7,1,2,249.2,197.7,601.3,7
3192,2481,2504,7,2,3,201.4,124,605,8
3193,2481,2596,7,1,4,169.8,104,563.2,7
3194,2481,2596,7,2,4,227.5,139.2,565.1,7
3195,2481,2596,7,1,4,239.5,175.2,554.3,7
3196,2481,2596,7,2,1,243.2,162.9,590,8
3197,2481,2596,7,1,1,225.8,182.4,582.2,8
3198,2481,2596,7,2,1,233.1,159.8,570.4,7
3199,2481,2596,7,1,4,242.6,139.6,564,8
3200,2481,2596,7,2,4,221.4,149.9,513,8
3201,2941,2888,8,1,2,271.7,171.5,641,8
3202,2941,2888,8,2,1,245.7,103.9,554.4,8
3203,2941,2888,8,1,4,197.3,123.3,641.1,9
3204,2941,2888,8,2,1,240.7,135.8,616.9,9
3205,2941,2888,8,1,4,208.8,104.4,556.5,9
3206,2941,2888,8,2,2,216.7,93.1,601.7,8
3207,2941,2888,8,1,4,239.5,170.8,558.9,8
3208,2941,2888,8,2,1,249,158.8,625.2,8
3209,2941,3104,8,1,1,198.4,158.6,537.4,8
3210,2941,3104,8,2,4,253.8,180.1,546.9,8
3211,2941,3104,8,1,3,191.5,127.2,657.9,9
3212,2941,3104,8,2,4,234.4,168.6,546.4,9
3213,2941,3104,8,1,3,203.8,111.1,604.3,8
3214,2941,3104,8,2,4,178.5,128.1,572.5,9
3215,2941,3104,8,1,2,265.9,151.4,614.1,8
3216,2941,3104,8,2,4,229,182.8,577.4,9
3217,2941,2924,8,1,3,177.3,99.8,629.9,9
3218,2941,2924,8,2,3,228.7,136.1,557.5,8
3219,2941,2924,8,1,2,215,163.5,642.8,9
3220,2941,2924,8,2,4,195.5,121.4,559.9,9
3221,2941,2924,8,1,3,230.9,161.6,644.8,8
3222,2941,2924,8,2,3,241.9,175.1,628.4,9
3223,2941,2924,8,1,3,192.8,161.5,625.1,9
3224,2941,2924,8,2,4,219.7,139,664.6,8
3225,2941,3084,8,1,3,202.5,181.2,572.6,8
3226,2941,3084,8,2,3,187.5,157.7,596.6,8
3227,2941,3084,8,1,2,180.2,165.3,639.4,9
3228,2941,3084,8,2,4,219.3,145.3,579.5,9
3229,2941,3084,8,1,2,216.7,136.6,656.5,8
3230,2941,3084,8,2,1,209.5,148.3,594.6,9
3231,2941,3084,8,1,3,243.8,141.3,588.6,8
3232,2941,3084,8,2,1,209.4,167.1,544.8,9
3233,2941,2938,8,1,3,217.9,137.9,599.2,8
3234,2941,2938,8,2,2,217.9,150.9,629.9,8
3235,2941,2938,8,1,1,227.4,131,594.3,9
3236,2941,2938,8,2,4,278.8,156.2,581.5,8
3237,2941,2938,8,1,3,209.1,181.8,643.9,8
3238,2941,2938,8,2,4,232.4,126,558,8
3239,2941,2938,8,1,2,208.6,149.2,676.9,9
3240,2941,2938,8,2,3,223.4,118.6,648.3,8
3241,3071,3056,8,1,1,233,197.6,565.7,8
3242,3071,3056,8,2,4,234,150.1,520.8,9
3243,3071,3056,8,1,3,197.4,199,619.7,8
3244,3071,3056,8,2,3,219.4,152.9,570,8
3245,3071,3056,8,1,1,223.1,187.1,516.5,9
3246,3071,3056,8,2,1,270.6,134.4,581.1,9
3247,3071,3056,8,1,1,197.4,119.9,621.4,8
3248,3071,3056,8,2,3,232,117.9,636.5,8
3249,3071,3044,8,1,2,267.6,212.7,669.1,8
3250,3071,3044,8,2,4,239.4,132.7,574.2,9
3251,3071,3044,8,1,2,222.2,161.8,558.9,9
3252,3071,3044,8,2,4,189.9,150,475.5,9
3253,3071,3044,8,1,4,224.6,133.4,568.7,9
3254,3071,3044,8,2,3,263,156.6,584.7,9
3255,3071,3044,8,1,3,220.2,198.2,641.8,9
3256,3071,3044,8,2,4,269.2,174.1,610.4,8
3257,3071,3112,8,1,4,220,166.7,597,8
3258,3071,3112,8,2,4,201.9,169.5,555.5,8
3259,3071,3112,8,1,1,237.7,116.4,590.6,8
3260,3071,3112,8,2,1,187.3,86.1,577,9
3261,3071,3112,8,1,1,229.1,201.1,569.7,8
3262,3071,3112,8,2,2,250.4,164.8,595.6,9
3263,3071,3112,8,1,2,245.6,150.1,560.7,9
3264,3071,3112,8,2,2,238.4,161.9,607.3,9
3265,3071,3196,8,1,1,231.7,161,612.2,9
3266,3071,3196,8,2,4,198.8,135.2,567.7,9
3267,3071,3196,8,1,4,192.2,118.4,543,9
3268,3071,3196,8,2,4,179.8,180.8,608,9
3269,3071,3196,8,1,4,191.5,145.8,626.8,8
3270,3071,3196,8,2,1,224.4,137.7,556.7,8
3271,3071,3196,8,1,2,243.8,184.6,627,9
3272,3071,3196,8,2,4,217.6,166.9,577.1,8
3273,3071,3042,8,1,2,255.6,175.5,565,8
3274,3071,3042,8,2,3,203.9,133.6,586.2,9
3275,3071,3042,8,1,2,239.7,182.6,600.9,8
3276,3071,3042,8,2,3,222.7,181.4,587,9
3277,3071,3042,8,1,4,233.4,211.5,568.1,9
3278,3071,3042,8,2,1,192.4,108,552,8
3279,3071,3042,8,1,4,208.7,172.6,622.3,9
3280,3071,3042,8,2,1,220.5,133.6,590.9,8
3281,3069,3054,8,1,2,263.2,199.5,607.1,8
3282,3069,3054,8,2,1,211.4,139.6,574.3,9
3283,3069,3054,8,1,3,221.4,103.6,600.3,8
3284,3069,3054,8,2,1,211.4,97.1,580.5,9
3285,3069,3054,8,1,3,208.5,126.7,597.9,9
3286,3069,3054,8,2,4,194.8,107.9,536.9,8
3287,3069,3054,8,1,4,213.4,167.1,595.3,9
3288,3069,3054,8,2,1,204.7,136.1,521.1,8
3289,3069,3198,8,1,3,242.2,173.8,653.9,9
3290,3069,3198,8,2,3,197.8,99.3,561,9
3291,3069,3198,8,1,2,231.3,165.8,613.4,9
3292,3069,3198,8,2,3,207,148.3,575.3,8
3293,3069,3198,8,1,2,228.2,197.3,640.6,8
3294,3069,3198,8,2,4,199.4,151.6,617.6,9
3295,3069,3198,8,1,2,196.6,202,678.3,8
3296,3069,3198,8,2,1,268.9,170,561.7,9
3297,3069,3172,8,1,2,208.4,179.1,670.9,8
3298,3069,3172,8,2,1,231.1,213.5,568.5,8
3299,3069,3172,8,1,4,160.9,145.5,583.9,9
3300,3069,3172,8,2,3,231.3,181.5,564.4,9
3301,3069,3172,8,1,4,182.1,153.8,625.6,8
3302,3069,3172,8,2,4,193.4,175.6,624.1,8
3303,3069,3172,8,1,3,193.1,184.1,625,8
3304,3069,3172,8,2,4,196.9,163,568,9
3305,3069,3134,8,1,1,232.7,157.7,565.2,8
3306,3069,3134,8,2,2,214.9,119.2,609.3,8
3307,3069,3134,8,1,1,226.9,137.7,652.5,9
3308,3069,3134,8,2,3,210.8,153.9,613.4,8
3309,3069,3134,8,1,2,202.7,160.1,636.4,9
3310,3069,3134,8,2,1,213.1,155.4,617.4,8
3311,3069,3134,8,1,2,248.5,184,648.8,9
3312,3069,3134,8,2,2,241.6,139.2,586.3,8
3313,3069,3062,8,1,1,194.4,160.3,555.1,8
3314,3069,3062,8,2,2,221.1,210.2,612.3,8
3315,3069,3062,8,1,2,183.4,164.5,552.9,9
3316,3069,3062,8,2,1,224.2,148.5,564.6,8
3317,3069,3062,8,1,2,234.2,197.4,606.4,9
3318,3069,3062,8,2,3,256.4,187.2,603.6,9
3319,3069,3062,8,1,2,243.2,198.2,550.2,9
3320,3069,3062,8,2,4,202.7,128.8,532.2,9
3321,3115,3070,8,1,4,242.2,168.2,591,9
3322,3115,3070,8,2,4,272.5,159.9,498.8,8
3323,3115,3070,8,1,3,188.1,125.5,619.9,8
3324,3115,3070,8,2,3,172,101,583.1,8
3325,3115,3070,8,1,3,224.3,106.1,619.4,9
3326,3115,3070,8,2,1,249.2,97.2,540.5,8
3327,3115,3070,8,1,3,228,125.3,591.7,9
3328,3115,3070,8,2,4,217.7,119.7,591.1,9
3329,3115,2926,8,1,2,236.4,196.1,666.7,9
3330,3115,2926,8,2,1,224.5,145,611.3,9
3331,3115,2926,8,1,4,199.3,172.9,601.7,9
3332,3115,2926,8,2,2,246.7,200.2,656.6,9
3333,3115,2926,8,1,4,216.2,188.8,619.4,9
3334,3115,2926,8,2,4,234.4,199.9,604.5,9
3335,3115,2926,8,1,3,230.1,167.8,693.2,9
3336,3115,2926,8,2,3,203.9,77.9,624.6,8
3337,3115,2880,8,1,2,216.4,145.4,665.4,9
3338,3115,2880,8,2,2,233.2,131.5,629.8,9
3339,3115,2880,8,1,3,226.6,197,583.2,9
3340,3115,2880,8,2,1,278.1,179.6,582.5,9
3341,3115,2880,8,1,3,250.4,137,660.7,8
3342,3115,2880,8,2,4,214.2,142.7,541.6,8
3343,3115,2880,8,1,1,216.8,152.5,635.6,9
3344,3115,2880,8,2,1,262,146,608.5,9
3345,3115,2960,8,1,2,225.2,123.2,631.6,9
3346,3115,2960,8,2,3,220.1,113.9,628.7,9
3347,3115,2960,8,1,1,243.6,200.2,626.8,9
3348,3115,2960,8,2,2,241.7,124.8,576,9
3349,3115,2960,8,1,1,206.3,135.6,609.2,9
3350,3115,2960,8,2,2,222.6,142.4,635.8,8
3351,3115,2960,8,1,4,228.2,157.3,562,8
3352,3115,2960,8,2,2,233.6,160.8,560.6,8
3353,3115,3066,8,1,1,223.3,164.7,607.5,8
3354,3115,3066,8,2,3,208.9,105.6,626.4,9
3355,3115,3066,8,1,4,208.9,117.2,643.4,8
3356,3115,3066,8,2,3,249.2,123.8,588.5,9
3357,3115,3066,8,1,2,251.3,194.9,544.5,9
3358,3115,3066,8,2,4,238.5,168.6,606.8,8
3359,3115,3066,8,1,2,199.6,147.4,621.6,8
3360,3115,3066,8,2,2,262.6,137.6,588.6,8
3361,3065,3072,8,1,3,219.1,114,580.7,8
3362,3065,3072,8,2,1,249.7,156.7,570.8,8
3363,3065,3072,8,1,4,186.3,155.7,503.5,9
3364,3065,3072,8,2,3,266.9,167.6,579.5,8
3365,3065,3072,8,1,1,217.7,215.6,563,9
3366,3065,3072,8,2,4,236.9,182.7,524.5,9
3367,3065,3072,8,1,2,191.3,150.1,646.5,8
3368,3065,3072,8,2,2,280.8,175.8,570.3,8
3369,3065,3108,8,1,1,211.3,99,670.6,9
3370,3065,3108,8,2,1,177,79.4,554.4,8
3371,3065,3108,8,1,3,190.3,147.4,602.3,9
3372,3065,3108,8,2,2,201.6,166.4,605.6,8
3373,3065,3108,8,1,4,196.7,108.7,553.3,9
3374,3065,3108,8,2,1,240.4,92.8,531.7,8
3375,3065,3108,8,1,2,200.9,172.3,631.2,8
3376,3065,3108,8,2,4,211.4,150.5,568.7,8
3377,3065,3082,8,1,1,234.9,145.1,598.9,9
3378,3065,3082,8,2,3,210.5,95.5,562.3,8
3379,3065,3082,8,1,4,234,112.9,556.7,9
3380,3065,3082,8,2,1,237,139.5,559.4,9
3381,3065,3082,8,1,3,245.1,150.9,593.9,8
3382,3065,3082,8,2,4,231.3,138.4,567.1,9
3383,3065,3082,8,1,4,176.9,130.6,652.3,8
3384,3065,3082,8,2,3,223,166.5,631.5,8
3385,3065,3102,8,1,1,242.3,155.4,596.3,9
3386,3065,3102,8,2,2,186.7,149.9,580.8,9
3387,3065,3102,8,1,2,231.7,166.9,654.2,9
3388,3065,3102,8,2,4,254.5,195.1,533,8
3389,3065,3102,8,1,4,191.7,135,582,9
3390,3065,3102,8,2,4,266.3,199.3,509.6,8
3391,3065,3102,8,1,2,235.2,148.2,626.2,9
3392,3065,3102,8,2,4,194.8,149.5,605.1,9
3393,3065,3068,8,1,4,252,198.9,594,9
3394,3065,3068,8,2,1,188.7,69.5,589.6,9
3395,3065,3068,8,1,3,227.3,151.6,634.7,9
3396,3065,3068,8,2,1,271,121.4,558.4,9
3397,3065,3068,8,1,3,195.8,129.9,602.4,9
3398,3065,3068,8,2,2,210.8,101.8,589.3,9
3399,3065,3068,8,1,4,233.6,124.6,605.8,8
3400,3065,3068,8,2,3,226.7,166.8,587.1,8
3401,2883,2940,8,1,4,223.3,158.3,623.7,9
3402,2883,2940,8,2,1,248.8,154.7,668.7,8
3403,2883,2940,8,1,2,286.3,189.4,588.5,9
3404,2883,2940,8,2,3,224.6,109.5,629.1,8
3405,2883,2940,8,1,2,256.7,148,582.6,9
3406,2883,2940,8,2,4,216.5,157.3,619.2,8
3407,2883,2940,8,1,1,253.1,130,615.8,8
3408,2883,2940,8,2,4,227.4,157.2,604.4,9
3409,2883,2910,8,1,2,270.8,132.3,615.9,8
3410,2883,2910,8,2,1,224.7,116.1,602.4,8
3411,2883,2910,8,1,3,195.6,107,651.8,8
3412,2883,2910,8,2,1,212.8,194.3,618.9,8
3413,2883,2910,8,1,3,257.6,186.8,594.6,8
3414,2883,2910,8,2,4,220.2,136.8,626.2,9
3415,2883,2910,8,1,1,198.2,161,603.5,8
3416,2883,2910,8,2,1,206.1,132.3,630.8,9
3417,2883,2876,8,1,4,213.9,151.7,588.8,9
3418,2883,2876,8,2,3,244.1,80.4,639,9
3419,2883,2876,8,1,3,219.1,120.7,657.5,9
3420,2883,2876,8,2,2,239.3,133.8,590.1,9
3421,2883,2876,8,1,2,268.7,142.4,660.4,8
3422,2883,2876,8,2,3,186.1,76.4,598.8,8
3423,2883,2876,8,1,4,238,120.3,658.5,8
3424,2883,2876,8,2,3,232.5,151.5,657,8
3425,2883,3060,8,1,2,229.9,179.2,602.2,9
3426,2883,3060,8,2,2,217.4,140.7,637,9
3427,2883,3060,8,1,2,240,131.2,616.3,9
3428,2883,3060,8,2,4,233,215.7,608.3,8
3429,2883,3060,8,1,2,246.6,196.5,634.3,8
3430,2883,3060,8,2,1,211.7,153.2,564.3,9
3431,2883,3060,8,1,4,225.7,200.7,638.3,8
3432,2883,3060,8,2,1,261.3,154.5,533.9,9
3433,2883,3028,8,1,3,176.6,119,655,9
3434,2883,3028,8,2,2,219.1,110.9,603.5,9
3435,2883,3028,8,1,1,212.1,144.4,583.2,8
3436,2883,3028,8,2,1,220.4,118.7,582.1,8
3437,2883,3028,8,1,4,182.2,121.6,634.3,8
3438,2883,3028,8,2,4,203.6,103.1,600.3,8
3439,2883,3028,8,1,3,197.8,153.7,600.4,9
3440,2883,3028,8,2,3,204.7,107.1,606.6,8
3441,3055,3154,8,1,1,208.1,180.5,588.9,8
3442,3055,3154,8,2,1,224.7,214.1,584.2,9
3443,3055,3154,8,1,4,219.5,180.5,618,9
3444,3055,3154,8,2,4,239.2,144.9,577.9,8
3445,3055,3154,8,1,4,262.9,219.1,628.9,8
3446,3055,3154,8,2,4,224.6,146.3,553.6,9
3447,3055,3154,8,1,4,236.9,155,598,9
3448,3055,3154,8,2,4,246.2,144.6,547.6,8
3449,3055,2802,8,1,2,249.9,167.9,579.6,8
3450,3055,2802,8,2,4,229.9,163.2,549.5,9
3451,3055,2802,8,1,4,214.4,206.8,595.2,8
3452,3055,2802,8,2,1,227.5,128.3,543.5,9
3453,3055,2802,8,1,3,207.6,127.3,577.1,8
3454,3055,2802,8,2,3,261.2,148.4,622.5,8
3455,3055,2802,8,1,3,214.7,151.7,594.5,9
3456,3055,2802,8,2,1,211.3,105.1,546,8
3457,3055,2930,8,1,1,182.8,159.2,577.2,8
3458,3055,2930,8,2,4,219.7,169.6,584.1,9
3459,3055,2930,8,1,3,203.3,141.6,601.3,9
3460,3055,2930,8,2,2,211.8,124.1,562.8,9
3461,3055,2930,8,1,4,246.1,201.1,534.8,9
3462,3055,2930,8,2,3,207.6,108.9,579,9
3463,3055,2930,8,1,1,210.8,176.3,610.9,9
3464,3055,2930,8,2,4,197.4,189.5,570.7,9
3465,3055,2968,8,1,2,203,170.3,654.5,8
3466,3055,2968,8,2,1,218.9,142,587.9,9
3467,3055,2968,8,1,2,225.5,171.2,552.3,8
3468,3055,2968,8,2,1,223.2,135.9,570.9,9
3469,3055,2968,8,1,1,244.6,138.2,635.4,8
3470,3055,2968,8,2,3,262.3,119.8,574.9,8
3471,3055,2968,8,1,3,195.3,146,647.8,9
3472,3055,2968,8,2,4,231,151.4,571.2,9
3473,3055,2942,8,1,2,248.9,158.7,642.7,9
3474,3055,2942,8,2,3,213.9,126,673.9,9
3475,3055,2942,8,1,3,217.1,129.7,612.3,8
3476,3055,2942,8,2,1,205.3,175.1,569,9
3477,3055,2942,8,1,3,207.4,119,574.6,8
3478,3055,2942,8,2,3,214.2,152.7,563.3,9
3479,3055,2942,8,1,4,219.8,204.1,593.6,8
3480,3055,2942,8,2,3,248.8,175.4,601,9
3481,3051,3146,8,1,2,234,186.6,617.9,9
3482,3051,3146,8,2,2,244.9,126,557.7,9
3483,3051,3146,8,1,1,235.6,150,567.6,8
3484,3051,3146,8,2,3,192.7,92.3,593.3,8
3485,3051,3146,8,1,4,245.4,136.4,520.1,9
3486,3051,3146,8,2,3,212.6,127.7,590.5,9
3487,3051,3146,8,1,2,198,139.6,617.6,9
3488,3051,3146,8,2,1,237.5,130.5,609.4,9
3489,3051,3150,8,1,1,232.8,181.8,546.8,8
3490,3051,3150,8,2,2,247.6,173.8,504.8,8
3491,3051,3150,8,1,3,204.6,104.3,600.4,9
3492,3051,3150,8,2,3,230.3,135.8,572.1,8
3493,3051,3150,8,1,2,222.2,172.6,581.7,9
3494,3051,3150,8,2,2,217.6,127.1,550.8,8
3495,3051,3150,8,1,1,204.7,98.8,560.6,9
3496,3051,3150,8,2,1,226.2,120,627.6,9
3497,3051,3086,8,1,2,248.9,156.8,601.5,8
3498,3051,3086,8,2,2,237.6,135.8,599.6,9
3499,3051,3086,8,1,1,247.4,135.1,605.4,8
3500,3051,3086,8,2,2,217.4,164,519.3,9
3501,3051,3086,8,1,4,223.5,185.4,584.2,8
3502,3051,3086,8,2,3,203.3,119.8,471.1,9
3503,3051,3086,8,1,3,228.7,166,653.8,8
3504,3051,3086,8,2,1,229.4,100.1,514.2,8
3505,3051,2954,8,1,4,207.1,133.9,579.1,8
3506,3051,2954,8,2,2,299.1,210.7,565.1,8
3507,3051,2954,8,1,4,199.7,129.1,542.6,8
3508,3051,2954,8,2,3,211.6,102.5,589.1,8
3509,3051,2954,8,1,4,244.9,181.7,606.2,9
3510,3051,2954,8,2,3,221.6,134,634.3,9
3511,3051,2954,8,1,3,207.2,149.9,599.2,9
3512,3051,2954,8,2,2,236.8,147.7,592.7,8
3513,3051,2808,8,1,1,204.6,157.2,575.8,8
3514,3051,2808,8,2,1,248.2,124.4,545.4,8
3515,3051,2808,8,1,4,225.5,221.7,576,9
3516,3051,2808,8,2,2,243.4,114.9,519,8
3517,3051,2808,8,1,4,203.8,206.1,569.7,9
3518,3051,2808,8,2,2,216.9,157.6,621.3,9
3519,3051,2808,8,1,3,238.6,175.5,620.5,8
3520,3051,2808,8,2,3,170.5,122.4,537.1,9
3521,3053,3142,8,1,1,234.7,125.4,612.7,9
3522,3053,3142,8,2,3,211.3,95.1,617.9,9
3523,3053,3142,8,1,2,271.6,193.5,628.8,9
3524,3053,3142,8,2,2,261.9,186.2,537.6,9
3525,3053,3142,8,1,2,250.8,160.2,564.6,9
3526,3053,3142,8,2,2,245,177.6,525.5,8
3527,3053,3142,8,1,2,260.2,221.6,605.8,9
3528,3053,3142,8,2,3,243.7,122.3,592.9,8
3529,3053,3064,8,1,1,238.1,167.9,546.5,9
3530,3053,3064,8,2,2,282.3,145.1,604.9,8
3531,3053,3064,8,1,4,222.9,185.4,555.3,8
3532,3053,3064,8,2,3,255.2,142.6,521,9
3533,3053,3064,8,1,4,213,182.1,505.7,9
3534,3053,3064,8,2,3,237.7,114.5,557.5,8
3535,3053,3064,8,1,4,209.6,155.5,473.3,9
3536,3053,3064,8,2,4,215.5,160.8,586.3,8
3537,3053,3050,8,1,3,298,151,606.4,8
3538,3053,3050,8,2,3,254.8,168.7,627.7,8
3539,3053,3050,8,1,3,237.6,124.8,653.5,9
3540,3053,3050,8,2,3,220.7,143.2,669.7,9
3541,3053,3050,8,1,1,261.9,167.5,510.4,9
3542,3053,3050,8,2,3,211.6,138.9,590.5,9
3543,3053,3050,8,1,4,227.4,149.2,618.2,9
3544,3053,3050,8,2,1,231.6,156.8,520.8,8
3545,3053,2860,8,1,2,277.5,178.8,583.8,9
3546,3053,2860,8,2,3,214.9,104.2,569.1,8
3547,3053,2860,8,1,2,220.9,159.8,670.4,8
3548,3053,2860,8,2,3,209.1,158.9,568.8,9
3549,3053,2860,8,1,3,212.7,138.6,606.8,9
3550,3053,2860,8,2,2,219.7,136.1,591.2,9
3551,3053,2860,8,1,4,194.7,184.4,600.3,9
3552,3053,2860,8,2,2,268.1,189.8,556.1,9
3553,3053,2832,8,1,2,240.5,103.4,524.9,9
3554,3053,2832,8,2,3,247.2,116.2,571.7,9
3555,3053,2832,8,1,2,254.2,191.3,623.6,9
3556,3053,2832,8,2,2,208.6,154.8,600.9,8
3557,3053,2832,8,1,2,257,175.5,602.2,9
3558,3053,2832,8,2,4,233.7,160.8,509.6,8
3559,3053,2832,8,1,4,214.9,181.6,580.4,8
3560,3053,2832,8,2,1,215.3,126.9,517.3,8
3561,3049,3052,8,1,1,229.4,110.8,579.5,9
3562,3049,3052,8,2,2,273.6,148.3,661.7,8
3563,3049,3052,8,1,2,242.3,181.3,601,8
3564,3049,3052,8,2,4,238,119.2,528.2,9
3565,3049,3052,8,1,1,247,147.9,572.8,9
3566,3049,3052,8,2,2,250.1,179.7,625.9,8
3567,3049,3052,8,1,4,214.8,155.3,581.5,8
